DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0667,Partial,0,0,0,0,0,11.25,11.25,11.25,11.25,11.25,11.25,11.25,0,0,0,0
Technical,TASK_T0617,Partial,0,0,0,0,3.6,11.4,0,0,0,0,0,0,0,0,0,0
EMP_0434,,,,,,,,,,,,,,,,,,
Contracted Hours,,,157.5,97.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,174.67,111.65,156.75,201.75,186.75,190.5,153,165,157.5,172.5,145.5,127.5,71.3,0,0,0
Remaining,,,-17.17,-14.15,-6.75,-51.75,-14.25,-40.5,-3,0,0,0,19.5,30,93.7,150,157.5,150
Technical,TASK_T0620,Completed,10.4,3.75,3.75,3.75,3.75,7.5,7.5,7.5,0,0,0,0,0,0,0,0
Technical,TASK_T0657,Completed,37.5,37.5,37.5,52.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0622,Completed,108.7,62.9,33,33,33,33,33,15,0,0,33,15,0,0,0,0
Technical,TASK_T0637,Completed,9.3,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0621,Completed,7.88,4.88,82.5,112.5,112.5,112.5,112.5,142.5,157.5,172.5,112.5,112.5,71.3,0,0,0
Technical,TASK_T0579,Completed,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0121,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,110.55,105.53,16.5,12.9,5.17,4.5,4.5,0,0,0,0,0,0,0,0,0
Remaining,,,54.45,51.97,133.5,137.1,167.32,145.5,145.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0749,Completed,9.9,9.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0401,Completed,13.2,12.6,12,8.4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0564,Completed,4.95,4.72,4.5,4.5,5.17,4.5,4.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0302,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0060,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,90.83,47.7,153.87,115.04,48.77,25.34,4.05,0,0,0,0,0,0,0,0,0
Remaining,,,74.17,109.8,-3.87,34.96,123.73,124.66,145.95,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0178,Completed,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0402,Completed,6,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0902,Completed,11.55,5.78,20,14,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0748,Completed,9.9,0.45,10,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0005,Completed,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0918,Completed,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0743,Completed,10,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0143,Completed,0,0,0,4.05,10.35,9,4.05,0,0,0,0,0,0,0,0,0
Technical,TASK_T0053,Completed,0,0,4.73,10.51,12.08,5.78,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0948,Completed,11.56,11.03,8,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0172,Completed,0,10.16,20,12,0.48,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0177,Completed,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0852,Completed,0,0,3.14,8.98,10.33,5.84,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0058,Completed,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,15,13.5,15.52,4.72,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0482,Completed,9,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0855,Completed,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0309,Completed,11.82,11.28,8,4,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0856,Completed,15,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0667,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,80.86,19.52,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,84.14,137.98,142.5,142.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0760,Completed,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0511,Completed,16.58,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,33,15.75,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0425,Completed,19.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0442,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,21.56,19.77,3.83,3.83,1.01,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,143.44,137.73,146.17,146.17,171.49,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0736,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0697,Completed,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,3.24,3.09,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,0.97,0.93,0.88,0.88,1.01,0,0,0,0,0,0,0,0,0,0,0
EMP_0181,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,56.25,36,164.25,273,126,105,0,0,0,0,0,0,0,0,0,0
Remaining,,,108.75,121.5,-14.25,-123,46.5,45,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0760,Completed,15.75,3.75,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0471,Completed,8.25,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0530,Completed,0,0,5.25,105,120.75,105,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0748,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0409,Completed,0,28.5,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0391,Completed,5.63,0,9,18,5.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0392,Completed,15.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0875,Completed,2.63,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0653,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,113.02,100.86,89.72,126.23,128.08,103.87,77.3,21,0,0,0,0,0,0,0,0
Remaining,,,51.98,56.64,60.28,23.77,44.42,46.13,72.7,144,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0472,Completed,8.38,8,7.62,7.62,8.76,7.62,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0059,Completed,16.5,15.75,15,15,17.25,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0170,Completed,10.78,10.29,9.8,9.8,11.27,9.8,9.8,0,0,0,0,0,0,0,0,0
Technical,TASK_T0055,Completed,26.6,15.06,14.34,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0828,Completed,3.3,17.33,16.51,14.86,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,12.6,12.02,11.45,11.45,13.17,11.45,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0133,Completed,13.1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0062,Completed,19.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0827,Completed,0,0,0,52.5,60.38,52.5,52.5,21,0,0,0,0,0,0,0,0
Technical,TASK_T0453,Completed,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0847,Completed,0,0,15,15,17.25,15,15,0,0,0,0,0,0,0,0,0
EMP_0136,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,60,150,142.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,60,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,0
Remaining,,,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,150
Technical,TASK_T0650,Completed,165,60,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,0
EMP_0704,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,97.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,40.37,99.24,196.8,196.8,210.3,166.8,121.8,127.8,63,67.5,127.8,121.8,66,0,0,0
Remaining,,,124.63,-1.74,-46.8,-46.8,-37.8,-16.8,28.2,37.2,94.5,105,37.2,35.7,99,150,157.5,150
Technical,TASK_T0186,Completed,2.87,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0600,Completed,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0622,Completed,37.5,65,61.8,61.8,61.8,61.8,61.8,61.8,0,0,61.8,61.8,0,0,0,0
Technical,TASK_T0650,Completed,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0621,Completed,0,0,60,60,69,60,60,66,63,67.5,66,60,66,0,0,0
Technical,TASK_T0436,Completed,0,31.5,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0069,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,99,133.5,58.5,75,86.25,61.5,45,49.5,47.25,51.75,0,0,0,0,0,0
Remaining,,,66,24,91.5,75,86.25,88.5,105,115.5,110.25,120.75,165,157.5,165,150,157.5,150
Technical,TASK_T0053,Completed,0,0,13.5,30,34.5,16.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0151,Completed,0,58.5,45,45,51.75,45,45,49.5,47.25,51.75,0,0,0,0,0,0
Technical,TASK_T0937,Completed,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0901,Completed,16.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0891,Completed,16.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0899,Partial,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0573,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,58.5,45,45,51.75,45,45,49.5,47.25,51.75,0,0,0,0,0,0
Remaining,,,165,99,105,105,120.75,105,105,115.5,110.25,120.75,165,157.5,165,150,157.5,150
Technical,TASK_T0151,Completed,0,58.5,45,45,51.75,45,45,49.5,47.25,51.75,0,0,0,0,0,0
EMP_0399,,,,,,,,,,,,,,,,,,
Contracted Hours,,,135,105,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,138.75,112.48,157.48,160,183.5,157.48,157.48,165,165,165,157.48,157.48,157.48,157.48,157.48,157.48
Remaining,,,-3.75,-7.48,-7.48,-10,-11,-7.48,-7.48,0,-7.5,7.5,7.52,0.02,7.52,-7.48,0.02,-7.48
Technical,TASK_T0686,Completed,0,7.48,7.48,10,11,7.48,7.48,15,15,15,7.48,7.48,7.48,7.48,7.48,7.48
Technical,TASK_T0109,Completed,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,135,105,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0641,Partial,0,0,0,0,0,150,150,150,150,150,150,150,150,150,150,150
EMP_0420,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,123,129.45,75,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,27,43.05,75,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0539,Completed,82.5,78.75,75,48,43.2,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0543,Completed,82.5,78.75,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
EMP_0617,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,255,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,-105,0,0,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0890,Completed,165,157.5,150,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,0,142.5,172.5,150,150,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,0,0,105,7.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0079,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,41.96,37.59,261.22,291.22,83.31,45,45,49.5,47.25,51.75,49.5,47.25,49.5,45,0,0
Remaining,,,123.04,119.91,-111.22,-141.22,89.19,105,105,115.5,110.25,120.75,115.5,110.25,115.5,105,157.5,150
Technical,TASK_T0889,Completed,0,0,45,45,51.75,45,45,49.5,47.25,51.75,49.5,47.25,49.5,45,0,0
Technical,TASK_T0902,Completed,21.38,8.78,75,75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0895,Completed,0,0,45,75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,11.25,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,4.67,6.53,6.22,6.22,7.16,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,4.67,6.53,75,75,7.16,0,0,0,0,0,0,0,0,0,0,0
EMP_0445,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0596,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,157.5,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,198,204.75,150,165,172.5,75,47.25,24,0,0,0,0,0,0,0,0
Remaining,,,-33,-47.25,0,-15,0,75,110.25,141,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0738,Completed,33,15.75,15,15,17.25,15,15.75,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,0,0,0,15,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0677,Completed,0,0,0,0,17.25,15,15.75,0,0,0,0,0,0,0,0,0
Technical,TASK_T0912,Completed,66,63,60,60,34.5,30,15.75,7.5,0,0,0,0,0,0,0,0
Technical,TASK_T0219,Completed,82.5,78.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0907,Completed,16.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0702,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0796,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,206.25,235.88,195,135,155.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Remaining,,,-41.25,-78.38,-45,15,17.25,135,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0736,Completed,0,0,0,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0727,Completed,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0892,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0809,Completed,0,39,60,60,69,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0048,Completed,66,63,60,60,69,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0911,Completed,57.75,55.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0264,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0314,,,,,,,,,,,,,,,,,,
Contracted Hours,,,156.75,149.63,142.5,142.5,163.87,142.5,142.5,156.75,149.63,163.87,156.75,149.63,156.75,142.5,149.63,142.5
Allocated Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,-8.25,-7.88,-7.5,-7.5,-8.63,-7.5,142.5,156.75,149.63,163.87,156.75,149.63,156.75,142.5,149.63,142.5
Technical,TASK_T0740,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0654,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,141.33,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0926,Completed,23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0574,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,112.51,142.51,158.26,142.5,142.5,156,149.25,42,40.5,39,55.5,30,31.5,30
Remaining,,,0,0,37.49,7.49,14.24,7.5,7.5,9,8.25,130.5,124.5,118.5,109.5,120,126,120
Technical,TASK_T0189,Completed,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0187,Completed,0,0,15,15,15,7.5,7.5,7.5,7.5,7.5,7.5,7.5,22.5,0,0,0
Technical,TASK_T0194,Completed,0,0,0,30,34.5,30,30,33,31.5,0,0,0,0,0,0,0
Technical,TASK_T0184,Completed,0,0,7.51,7.51,7.51,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0193,Partial,0,0,0,0,0,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
EMP_0155,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,41.74,44.6,33,12,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,123.26,112.9,117,138,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0255,Completed,20.74,13.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0423,Completed,6,15.75,15,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0522,Completed,15,15.75,15,1.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0122,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0280,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,482.49,625.03,207.86,200.36,200.1,136.2,0,0,0,0,0,0,0,0,0,0
Remaining,,,-317.49,-467.53,-57.86,-50.36,-27.6,13.8,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0116,Completed,0,0,0,0,138,120,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0573,Completed,165,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0528,Completed,0,35.1,54,54,62.1,16.2,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0115,Completed,165,157.5,150,142.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0555,Completed,24.5,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0754,Completed,4.24,4.05,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0404,Completed,107.25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0576,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0508,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,95.52,91.17,4.33,4.33,4.98,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,69.48,66.33,145.67,145.67,167.52,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0218,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0956,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0543,Completed,4.77,4.55,4.33,4.33,4.98,0,0,0,0,0,0,0,0,0,0,0
EMP_0708,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,124.8,157.5,150,168,198.38,22.5,22.5,24.75,23.63,25.88,24.75,23.63,24.75,22.5,23.63,22.5
Remaining,,,40.2,0,0,-18,-25.88,127.5,127.5,140.25,133.88,146.63,140.25,133.88,140.25,127.5,133.88,127.5
Technical,TASK_T0434,Completed,49.9,46.2,31.5,45,45,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0435,Completed,44.1,31.4,31.5,43.8,43.8,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,18,25.88,22.5,22.5,24.75,23.63,25.88,24.75,23.63,24.75,22.5,23.63,22.5
Technical,TASK_T0436,Completed,30.8,79.9,87,61.2,83.7,0,0,0,0,0,0,0,0,0,0,0
EMP_0611,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,9.75,15,15,6.75,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,147.75,135,135,165.75,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0016,Completed,0,9.75,15,15,6.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0065,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,57.75,55.13,57,123,150.07,113.4,112.5,123.75,78.75,0,0,0,0,0,0,0
Remaining,,,107.25,102.38,93,27,22.43,36.6,37.5,41.25,78.75,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0877,Completed,16.5,15.75,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0229,Completed,0,0,18,18,20.7,0.9,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0840,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,0,0,0,0,0,0,0,0
Technical,TASK_T0896,Completed,0,0,0,67.5,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
EMP_0512,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,30,0,0,0,0,0,0,0,0
Allocated Hours,,,60,148.95,180,150,45,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,105,8.55,-30,0,127.5,150,150,30,0,0,0,0,0,0,0,0
Technical,TASK_T0680,Completed,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0130,Completed,0,51.98,60,60,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0681,Completed,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,0,51.98,90,90,45,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,204.3,132.38,135,142.5,163.88,105,105,99,78.75,0,0,0,0,0,70.88,67.5
Remaining,,,-39.3,25.13,15,7.5,8.63,45,45,66,78.75,172.5,165,157.5,165,150,86.63,82.5
Technical,TASK_T0737,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0979,Completed,11.25,7.88,15,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0992,Completed,99,63,60,60,69,75,75,82.5,63,0,0,0,0,0,0,0
Technical,TASK_T0557,Completed,11.55,7.88,7.5,7.5,8.63,7.5,7.5,8.25,7.88,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.88,67.5
Technical,TASK_T0855,Completed,24.75,7.88,15,7.5,8.63,7.5,7.5,8.25,7.88,0,0,0,0,0,0,0
Technical,TASK_T0508,Completed,49.5,7.88,7.5,15,17.25,15,15,0,0,0,0,0,0,0,0,0
Technical,TASK_T0780,Completed,0,0,0,45,51.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0300,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,161.55,4.5,4.5,3.15,0,0,0,0,0,0,0,0,0,0,0
