DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Remaining,,,-176,-168,-160,-160,-26.5,-10,-10,149,157.5,172.5,165,157.5,165,150,157.5,150
Planning,TASK_T0941,,165,157.5,150,150,15,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0946,,176,168,160,160,184,160,160,16,0,0,0,0,0,0,0,0
EMP_0729,,,,,,,,,,,,,,,,,,
Contracted Hours,,,1.65,1.57,1.5,1.5,1.05,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,1.65,1.57,1.5,1.5,1.05,0,0,0,0,0,0,0,0,0,0,0
EMP_0052,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,0,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,105,172.5,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,45,0,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0197,Partial,0,0,0,105,172.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0364,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,140.25,133.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,24.75,23.63,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0747,Completed,140.25,133.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0734,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,168.3,160.65,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-3.3,-3.15,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0299,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0736,Completed,3.3,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0754,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0230,,,,,,,,,,,,,,,,,,
Contracted Hours,,,3.3,3.15,3,3,3.45,3,3,3.3,3.15,3.45,3.3,3.15,3.3,3,3.15,3
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,3.3,3.15,3,3,3.45,3,3,3.3,3.15,3.45,3.3,3.15,3.3,3,3.15,3
EMP_0148,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,97.5,150,97.5,172.5,120,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,183.94,108.69,90,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-18.94,-11.19,60,82.5,155.25,120,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0438,Completed,134.44,79.44,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,16.5,9.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,33,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0549,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0893,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0321,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,127.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,123.75,78.75,0,0,0,0,0,0,0
Remaining,,,0,-30,0,0,0,0,0,41.25,78.75,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0114,Completed,165,157.5,150,150,172.5,150,150,123.75,78.75,0,0,0,0,0,0,0
EMP_0531,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0311,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0299,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
EMP_0404,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,225.05,308.42,378.59,378.59,466.43,348.59,321.59,353.75,337.67,197.33,161.7,154.35,161.7,147,154.35,147
Remaining,,,-60.05,-150.92,-228.59,-228.59,-293.93,-198.59,-171.59,-188.75,-180.17,-24.83,3.3,3.15,3.3,3,3.15,3
Technical,TASK_T0516,Completed,0,0,0,0,31.05,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,144,151.2,144
Technical,TASK_T0046,Completed,27.05,25.82,24.59,24.59,28.28,24.59,24.59,27.05,25.82,28.28,0,0,0,0,0,0
Technical,TASK_T0234,Completed,29.7,28.35,27,27,31.05,27,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0048,Completed,0,0,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0849,Completed,165,157.5,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Technical,TASK_T0876,Completed,3.3,3.15,3,3,3.45,3,3,3.3,3.15,3.45,3.3,3.15,3.3,3,3.15,3
EMP_0797,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,330,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-165,-157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0747,Completed,330,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0578,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,39.8,21.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,125.2,135.55,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0247,Completed,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0395,Completed,24.03,18.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0429,Completed,6.77,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0256,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0.45,9,51.6,63.83,55.5,41.1,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Remaining,,,165,157.05,141,98.4,108.67,94.5,108.9,123.75,118.13,129.38,123.75,118.13,123.75,112.5,118.13,112.5
Technical,TASK_T0516,Completed,0,0.45,9,9,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,30,43.13,37.5,37.5,41.25,39.38,43.13,41.25,39.38,41.25,37.5,39.38,37.5
Technical,TASK_T0442,Completed,0,0,0,12.6,20.7,18,3.6,0,0,0,0,0,0,0,0,0
EMP_0048,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,236.28,271.92,228.75,261.9,248.32,105,76.5,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Remaining,,,-71.28,-114.42,-78.75,-111.9,-75.82,45,73.5,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,TASK_T0011,Completed,8.25,7.88,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,11.03,11.03,10.5,1.65,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0696,Completed,0,8.93,10.5,10.5,2.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0990,Completed,0,10.8,13.5,13.5,3.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0166,Completed,0,7.2,12,12,5.4,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0988,Completed,0,11.47,13.5,13.5,2.7,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0008,Completed,0,0,8.25,15,17.25,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0424,Completed,16.5,15.75,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0308,Completed,0,6,12,12,6.6,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0848,Completed,2.25,15.75,22.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0294,Completed,0,11.47,13.5,13.5,3.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,60,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,78.75,75
Technical,,Completed,14.85,14.17,7.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0701,Completed,16.5,15.75,15,7.5,17.25,15,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0442,Completed,0,0,0,5.25,8.63,7.5,1.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0913,Completed,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0879,Completed,99,94.5,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0010,Completed,16.5,23.63,15,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0569,Completed,10.15,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0086,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,149.25,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0506,Completed,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0085,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,120,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,105,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0573,Completed,165,105,150,112.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,0,37.5,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0659,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,184.43,160.32,152.69,152.69,168.69,11.69,11.69,12.86,12.27,13.44,12.86,12.27,12.86,11.69,0,0
Remaining,,,-19.43,-2.82,-2.69,-2.69,3.81,138.31,138.31,152.14,145.23,159.06,152.14,145.23,152.14,138.31,157.5,150
Technical,TASK_T0799,Completed,16.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0884,Completed,148.5,141.75,135,135,155.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0433,Completed,6.6,6.3,6,6,0,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0885,,12.86,12.27,11.69,11.69,13.44,11.69,11.69,12.86,12.27,13.44,12.86,12.27,12.86,11.69,0,0
EMP_0566,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0365,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,85.07,81.21,62.34,62.34,71.69,62.34,62.34,68.57,65.46,71.69,68.57,65.46,68.57,62.34,0,0
Remaining,,,79.93,76.29,87.66,87.66,100.81,87.66,87.66,96.43,92.04,100.81,96.43,92.04,96.43,87.66,157.5,150
Technical,TASK_T0736,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0885,,68.57,65.46,62.34,62.34,71.69,62.34,62.34,68.57,65.46,71.69,68.57,65.46,68.57,62.34,0,0
EMP_0724,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,53.63,82.5,82.5,94.88,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,103.88,67.5,67.5,77.63,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0436,Completed,0,48.75,75,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0298,Completed,0,4.88,7.5,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
EMP_0670,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,45,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,133.96,88.5,69.75,258.15,155.93,90.75,72,0,0,0,0,0,0,0,0,0
Remaining,,,31.04,69,-24.75,-108.15,16.57,59.25,78,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0751,Completed,8.25,7.88,2.25,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0392,Completed,18,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0066,Completed,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,49.5,47.25,13.5,2.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,0,68.4,82.8,72,72,0,0,0,0,0,0,0,0,0
Technical,TASK_T0297,Completed,18.75,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0715,Completed,5.88,0,2.25,7.5,8.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0776,Completed,16.5,23.63,6.75,22.5,25.88,11.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0740,Completed,0,0,45,150,30,0,0,0,0,0,0,0,0,0,0,0
EMP_0371,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,60,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,143.28,41.07,116.93,131.68,146.53,92.68,81.37,86.35,78.81,86.32,82.57,81.06,50.35,19.78,6.06,5.78
Remaining,,,21.72,18.93,33.07,18.32,25.97,57.32,68.63,78.65,78.69,86.18,82.43,76.44,114.65,130.22,151.44,144.22
Technical,TASK_T0925,Completed,0,1.81,7.24,3.98,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0224,Completed,16.5,6,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0922,Completed,2.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,50.46,4.24,41.98,37.62,1.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0718,Completed,8.76,3.24,6.3,6.2,10.2,3.4,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0709,Completed,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0928,Completed,21.05,4.8,12.15,22.65,28.54,8.38,5.78,6.35,6.06,6.64,6.35,6.06,6.35,5.78,6.06,5.78
Technical,TASK_T0927,Completed,34.88,19.68,29.26,41.23,84.04,75.9,75.59,80,72.75,79.68,76.21,75,44,14,0,0
Technical,TASK_T0923,Completed,6.6,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0
EMP_0255,,,,,,,,,,,,,,,,,,
Contracted Hours,,,104.25,121.28,115.5,141,167.32,145.5,145.5,160.05,152.78,167.32,160.05,152.78,160.05,145.5,152.78,145.5
Allocated Hours,,,66,121.28,115.5,141,167.32,1.5,0,0,0,0,0,0,0,0,0,0
Remaining,,,38.25,0,0,0,0,144,145.5,160.05,152.78,167.32,160.05,152.78,160.05,145.5,152.78,145.5
Technical,TASK_T0224,Completed,66,47.25,45,45,51.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0448,Completed,0,74.03,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0755,Completed,0,0,0,25.5,34.5,1.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0734,Completed,0,0,10.5,10.5,12.07,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0250,Completed,0,0,30,30,34.5,0,0,0,0,0,0,0,0,0,0,0
EMP_0428,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,112.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,20.25,22.5,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,144.75,90,135,135,155.25,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0549,Completed,12,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0525,Completed,8.25,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0533,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,182.01,139.91,15.75,128.73,146.52,25.06,11.86,6.8,6.49,7.11,6.8,6.49,5.87,0,0,0
Remaining,,,-17.01,17.59,134.25,21.27,25.98,124.94,138.14,158.2,151.01,165.39,158.2,151.01,159.13,150,157.5,150
Technical,TASK_T0713,Completed,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0714,Completed,7,7.64,8.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0711,Completed,1.93,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0706,Completed,97.47,93.03,0,83.72,96.28,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0712,Completed,2.3,2.2,0,11.63,13.37,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0429,Completed,10.83,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0867,Completed,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0858,Completed,14.85,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0708,Completed,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0924,Completed,0,0,7,15.56,17.89,8.56,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0248,Completed,0,0,0,4.13,11.87,10.32,5.68,0,0,0,0,0,0,0,0,0
Technical,TASK_T0441,Completed,6.85,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0716,Completed,0,0,0,4.95,7.11,6.18,6.18,6.8,6.49,7.11,6.8,6.49,5.87,0,0,0
Technical,TASK_T0019,Completed,13.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0707,Completed,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0710,Completed,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0032,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,95.59,115.95,106.82,124.51,103.67,21.86,0,0,0,0,0,0,0,0,0,0
Remaining,,,69.41,41.55,43.18,25.49,68.83,128.14,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0524,Completed,26.4,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0395,Completed,7.45,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0924,Completed,0,0,8.43,18.73,21.54,10.3,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0527,Completed,0,14.63,19.5,19.5,5.85,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0473,Completed,24.79,20.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0512,Completed,0,10.8,27,27,18.9,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0905,Completed,18.15,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0725,Completed,0,0,9.46,21.02,24.17,11.56,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0242,Completed,3.52,4.38,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0857,Completed,0,4.51,11.27,11.27,12.96,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0923,Completed,15.28,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0903,Completed,0,8.1,27,27,20.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0783,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,150
Technical,TASK_T0228,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
EMP_0187,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,142.5,112.5,172.5,67.5,142.5,142.5,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,157.2,134.8,115.08,145.09,154.62,99.28,115.18,69.3,0,0,0,0,0,0,0,0
Remaining,,,7.8,22.7,27.42,-32.59,17.88,-31.78,27.32,73.2,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0769,Completed,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0173,Completed,0,7.88,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0768,Completed,0,0,34.65,63,72.45,63,63,69.3,0,0,0,0,0,0,0,0
Technical,TASK_T0773,Completed,0,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0953,Completed,82.5,78.75,28.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0762,Completed,0,7.88,7.13,5.63,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0439,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0775,Completed,8.25,7.88,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0770,Completed,0.45,8.8,8.57,6.77,10.38,4.06,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0774,Completed,0,7.88,7.5,7.5,8.63,7.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0767,Completed,0,0,13.73,41.2,63.17,24.72,52.18,0,0,0,0,0,0,0,0,0
Technical,TASK_T0693,Completed,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0284,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,269.56,196.55,165.72,197.97,248.24,201.1,177,194.7,107.1,0,0,0,0,0,0,0
Remaining,,,-104.56,-39.05,-15.72,-47.97,-75.74,-51.1,-27,-29.7,50.4,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0185,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0526,Completed,9.61,9.17,8.74,8.74,0.44,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0780,Completed,18.15,17.32,16.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0572,Completed,13.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0953,Completed,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0969,Completed,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0499,Completed,0,0,24.1,24.1,27.71,24.1,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,5.91,5.64,5.37,5.37,6.17,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0501,Completed,14.85,14.17,13.5,13.5,15.52,13.5,13.5,14.85,14.17,0,0,0,0,0,0,0
Technical,TASK_T0502,Completed,14.85,14.17,13.5,13.5,15.52,13.5,13.5,14.85,14.17,0,0,0,0,0,0,0
Technical,TASK_T0260,Completed,4.01,3.83,3.65,3.65,4.19,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0318,Completed,0,0,0,41.25,86.25,75,75,82.5,0,0,0,0,0,0,0,0
Technical,,Completed,49.5,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0347,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,173.25,175.88,165,167.25,189.75,150,135,148.5,110.25,103.5,99,90.75,16.5,15,15.75,15
Remaining,,,-8.25,-18.38,-15,-17.25,-17.25,0,15,16.5,47.25,69,66,66.75,148.5,135,141.75,135
Technical,TASK_T0410,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,75,0,0,0,0
Technical,TASK_T0440,Completed,16.5,15.75,15,5.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,12,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
