DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Technical,TASK_T0812,Completed,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0041,Completed,4.71,11,10.48,6.81,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0928,Completed,0,0,0,33.2,47.73,41.5,41.5,45.65,43.58,47.73,45.65,43.58,45.65,41.5,43.58,41.5
Technical,TASK_T0744,Completed,2.78,11.67,11.11,6.11,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0865,Completed,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0044,Completed,0,0,11.47,13.5,15.52,2.7,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0040,Completed,0,9.45,13.5,13.5,4.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0045,Completed,0,0,10.2,12,13.8,2.4,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0779,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,148.05,70.5,94.5,115.58,100.5,109.5,89.1,89.78,98.33,99,94.5,105.6,96,100.8,96
Remaining,,,165,9.45,79.5,55.5,56.92,49.5,40.5,75.9,67.72,74.17,66,63,59.4,54,56.7,54
Technical,TASK_T0157,Completed,0,148.05,70.5,70.5,81.08,70.5,79.5,56.1,58.27,63.83,66,63,72.6,66,69.3,66
Technical,TASK_T0437,Completed,0,0,0,24,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
EMP_0064,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,30,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,206.7,157.43,110.1,112.5,122.02,93.6,90,99,94.5,103.5,99,0,0,0,0,0
Remaining,,,-41.7,0.07,39.9,37.5,-92.02,-93.6,-90,-99,-94.5,-103.5,-99,0,0,0,0,0
Technical,TASK_T0891,Completed,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0174,Completed,22.5,39.38,7.5,30,34.5,30,30,33,31.5,34.5,33,0,0,0,0,0
Technical,TASK_T0973,Completed,8.25,7.88,7.5,7.5,8.63,7.5,7.5,8.25,7.88,8.63,8.25,0,0,0,0,0
Technical,TASK_T0997,Completed,41.25,39.38,37.5,37.5,60.38,52.5,52.5,57.75,55.13,60.38,57.75,0,0,0,0,0
Technical,TASK_T0750,Completed,0,0,9.6,12,13.8,3.6,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0451,Completed,18.15,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0247,Completed,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0016,Completed,0,6.83,10.5,10.5,4.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0396,Completed,41.25,39.38,37.5,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0480,Completed,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0391,Completed,11.55,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0078,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,270,345,300,300,330,315,345,330,315,330,300,157.5,150
Remaining,,,0,0,0,-120,-172.5,-150,-150,-165,-157.5,-172.5,-165,-157.5,-165,-150,0,0
Technical,TASK_T0892,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0893,Completed,41.25,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0889,Completed,82.5,78.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
EMP_0207,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,66,78.38,55.5,37.88,34.13,3.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,99,79.13,94.5,112.13,138.38,146.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0217,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0293,Completed,33,55.13,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0736,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0719,Completed,0,7.5,25.5,12.75,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0507,Completed,0,0,0,10.13,16.88,3.75,0,0,0,0,0,0,0,0,0,0
EMP_0535,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,211.63,261,160.5,195,258.75,180,180,198,157.5,172.5,165,157.5,165,150,0,0
Remaining,,,-46.63,-103.5,-10.5,-45,-86.25,-30,-30,-33,0,0,0,0,0,0,157.5,150
Technical,TASK_T0481,Completed,33,31.5,30,30,34.5,30,30,33,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,0,34.13,52.5,105,172.5,150,150,165,157.5,172.5,165,157.5,165,150,0,0
Technical,TASK_T0018,Completed,16.5,15.75,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0417,Completed,41.25,47.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0781,Completed,0,14.25,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0779,Completed,41.25,39.38,22.5,22.5,25.88,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0983,Completed,21.88,39.38,22.5,22.5,25.88,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0024,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0916,Completed,24.75,7.88,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0472,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,71.62,90.92,104.73,304.82,221.66,158.83,172.4,164.57,180.24,172.4,164.57,171.39,0,0,0
Remaining,,,165,85.88,59.08,45.27,-132.32,-71.66,-8.83,-7.4,-7.07,-7.74,-7.4,-7.07,-6.39,150,157.5,150
Technical,TASK_T0996,Completed,0,0,0,8.4,12.07,10.5,2.1,0,0,0,0,0,0,0,0,0
Technical,TASK_T0715,Completed,0,20.31,31.25,31.25,34.49,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0157,Completed,0,0,0,0,172.5,150,150,165,157.5,172.5,165,157.5,165,0,0,0
Technical,TASK_T0717,Completed,0,0,0,5.41,17.14,1.49,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0716,Completed,0,1.01,6.73,6.73,7.74,6.73,6.73,7.4,7.07,7.74,7.4,7.07,6.39,0,0,0
Technical,TASK_T0706,Completed,0,50.29,52.94,52.94,60.88,52.94,0,0,0,0,0,0,0,0,0,0
EMP_0099,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,142.5,0,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,-7.5,-172.5,-150,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0254,,,,,,,,,,,,,,,,,,
Contracted Hours,,,0,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,120,161.7,262.2,228,224.1,165,157.5,172.5,165,75,0,0,0,0
Remaining,,,0,135,30,-11.7,-89.7,-78,-74.1,0,0,0,0,82.5,165,150,157.5,150
Technical,TASK_T0234,Completed,0,0,120,150,172.5,150,150,165,157.5,172.5,165,75,0,0,0,0
Technical,TASK_T0247,Completed,0,0,0,11.7,89.7,78,74.1,0,0,0,0,0,0,0,0,0
EMP_0760,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,219.01,209.05,191.6,191.6,220.34,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,-54.01,-51.55,-41.6,-41.6,-47.84,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0803,Completed,165,157.5,150,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Technical,TASK_T0884,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0831,Completed,45.76,43.68,41.6,41.6,47.84,0,0,0,0,0,0,0,0,0,0,0
EMP_0761,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,302.58,184.26,152.98,152.98,117.96,89.15,89.15,98.07,93.61,16.27,0,0,0,0,0,0
Remaining,,,-137.58,-26.76,-2.98,-2.98,54.54,60.85,60.85,66.93,63.89,156.23,165,157.5,165,150,157.5,150
Technical,TASK_T0195,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,0,0,0,0,0,0,0
Technical,TASK_T0573,Completed,165,52.93,50.41,50.41,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0194,Completed,7.38,7.05,6.71,6.71,7.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0518,Completed,24.75,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0185,Completed,7.38,7.05,6.71,6.71,7.72,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,15.57,14.86,14.15,14.15,16.27,14.15,14.15,15.57,14.86,16.27,0,0,0,0,0,0
EMP_0307,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,142.8,214.86,177.55,135.18,54.86,47.71,0,0,0,0,0,0,0,0,0,0
Remaining,,,22.2,-57.36,-27.55,14.82,117.64,102.29,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0833,Completed,29.08,29.08,27.69,4.15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,11.93,50.09,47.71,47.71,54.86,47.71,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0453,Completed,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0134,Completed,32.49,26.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0832,Completed,63.76,109.1,102.15,83.32,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0287,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0239,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,165,157.5,150,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0437,Completed,0,0,0,120,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0092,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,129.9,124,118.09,118.09,135.81,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,35.1,33.5,31.91,31.91,36.69,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0801,Completed,129.9,124,118.09,118.09,135.81,0,0,0,0,0,0,0,0,0,0,0
EMP_0598,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,132,126,120,204,258.75,225,225,115.5,110.25,120.75,115.5,110.25,115.5,105,110.25,105
Remaining,,,33,31.5,30,-54,-86.25,-75,-75,49.5,47.25,51.75,49.5,47.25,49.5,45,47.25,45
Technical,TASK_T0437,Completed,0,0,0,84,120.75,105,105,115.5,110.25,120.75,115.5,110.25,115.5,105,110.25,105
Technical,TASK_T0046,Completed,132,126,120,120,138,120,120,0,0,0,0,0,0,0,0,0
EMP_0116,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,446.22,440.9,399.62,352.3,249.9,217.3,82.3,65.89,39.38,0,0,0,0,0,0,0
Remaining,,,-281.22,-283.4,-249.62,-202.3,-77.4,-67.3,67.7,99.11,118.13,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0826,Completed,33.6,47.04,44.8,44.8,51.52,44.8,44.8,24.64,0,0,0,0,0,0,0,0
Technical,TASK_T0808,Completed,148.5,141.75,135,135,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,148.5,141.75,135,135,155.25,135,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0739,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,39.38,0,0,0,0,0,0,0
Technical,TASK_T0821,Completed,74.37,70.99,47.32,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0524,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,82.5,78.75,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Remaining,,,82.5,78.75,75,75,86.25,75,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0811,Completed,82.5,78.75,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
EMP_0690,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,112.5,142.5,142.5,165,142.5,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,218.25,139.5,156.75,159.75,192.75,85.5,75,33,0,0,0,0,0,0,0,0
Remaining,,,-53.25,-27,-14.25,-17.25,-27.75,57,75,132,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0112,Completed,57.75,47.25,52.5,49.87,99,85.5,75,33,0,0,0,0,0,0,0,0
Technical,TASK_T0971,Completed,66,54,60,60,69,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0970,Completed,8.25,11.25,14.25,21.38,24.75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0304,Completed,78,27,30,28.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0726,Completed,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0308,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
EMP_0525,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,106.7,195.85,259.09,255.36,324.3,264.6,274.5,227.7,173.25,189.75,181.5,173.25,181.5,93,163.8,21
Remaining,,,58.3,-38.35,-109.09,-105.36,-151.8,-114.6,-124.5,-62.7,-15.75,-17.25,-16.5,-15.75,-16.5,57,-6.3,129
Technical,TASK_T0992,Completed,16.5,15.75,15,15,17.25,15,15,16.5,0,0,0,0,0,0,0,0
Technical,TASK_T0048,Completed,0,0,18,18,20.7,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0516,Completed,0,0,0,0,31.05,67.5,94.5,29.7,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,4.4,4.6,4.09,0.36,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,72,141.75,0
Technical,TASK_T0144,Completed,23.1,22.05,21,21,24.15,21,21,23.1,22.05,24.15,23.1,22.05,23.1,21,22.05,21
Technical,TASK_T0849,Completed,62.7,59.85,57,57,65.55,17.1,0,0,0,0,0,0,0,0,0,0
EMP_0193,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,98.25,189,161.25,150,159,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,66.75,-31.5,-11.25,0,13.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0037,Completed,8.25,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0856,Completed,33,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0224,Completed,8.25,7.88,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0873,Completed,8.25,7.88,4.5,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,40.5,141.75,141.75,120,141.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0312,,,,,,,,,,,,,,,,,,
Contracted Hours,,,148.5,141.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,256.25,236.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-107.75,-94.62,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0783,Completed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0142,Completed,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0303,Completed,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0456,Completed,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0875,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,182.5,178.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0255,Completed,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0760,Completed,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0307,Completed,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0402,Completed,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0304,,,,,,,,,,,,,,,,,,
Contracted Hours,,,156.75,149.63,142.5,142.5,163.87,142.5,142.5,156.75,149.63,163.87,156.75,149.63,156.75,142.5,149.63,142.5
Allocated Hours,,,219.95,313.75,292.29,289.29,271.33,190.29,190.29,209.32,199.8,218.83,180.99,151.2,158.4,144,151.2,144
Remaining,,,-63.2,-164.13,-149.79,-146.79,-107.45,-47.79,-47.79,-52.57,-50.18,-54.95,-24.24,-1.57,-1.65,-1.5,-1.57,-1.5
Technical,TASK_T0576,Completed,82.5,78.75,75,75,52.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0921,Completed,4.4,4.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0847,Completed,26.4,25.2,24,24,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0151,Completed,0,93.6,144,144,165.6,144,144,158.4,151.2,165.6,158.4,151.2,158.4,144,151.2,144
Technical,TASK_T0046,Completed,28.33,27.04,25.75,25.75,29.61,25.75,25.75,28.33,27.04,29.61,0,0,0,0,0,0
Technical,,Completed,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0927,Completed,12.32,21.56,20.54,20.54,23.62,20.54,20.54,22.59,21.56,23.62,22.59,0,0,0,0,0
EMP_0656,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,330,316.5,190,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,-165,-159,-40,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0801,Completed,165,159,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0811,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0395,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,44.55,69.53,66.6,27,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,120.45,87.97,83.4,123,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0902,Completed,26.4,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0023,Completed,0,39,60,27,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0760,Completed,18.15,17.32,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0775,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0811,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0349,,,,,,,,,,,,,,,,,,
Contracted Hours,,,160.5,133.87,127.5,127.5,146.63,127.5,127.5,140.25,133.87,146.63,140.25,133.87,140.25,127.5,133.87,127.5
Allocated Hours,,,6.6,36.5,51.3,51.3,35.02,30,30,33,31.5,34.5,33,22.5,0,0,0,0
Remaining,,,153.9,97.37,76.2,76.2,111.6,97.5,97.5,107.25,102.37,112.13,107.25,111.37,140.25,127.5,133.87,127.5
Technical,TASK_T0697,Completed,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,0,15.5,21.3,21.3,0.53,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0196,Completed,0,21,30,30,34.5,30,30,33,31.5,34.5,33,22.5,0,0,0,0
EMP_0176,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,273.75,225,258.75,150,150,165,157.5,172.5,165,157.5,165,150,105,0
Remaining,,,0,0,-123.75,-75,-86.25,0,0,0,0,0,0,0,0,0,52.5,150
Technical,TASK_T0897,Completed,0,0,52.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,105,0
Technical,TASK_T0894,Completed,0,0,71.25,75,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0380,Completed,165,157.5,150,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0075,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0539,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,111.81,133.13,139.13,157.13,18.75,0.75,0,0,0,0,0,0,0,0,0,0
Remaining,,,53.19,24.38,10.88,-7.13,153.75,149.25,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0499,Completed,11.25,7.88,7.5,5.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0037,Completed,0,15,30,30,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0038,Completed,0,0,0,22.5,9.38,0.38,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0753,Completed,8.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0041,Completed,5.3,15.75,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0049,Completed,0,0,15,8.25,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0964,Completed,11.25,31.5,30,21,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0168,Completed,0,0,0,22.5,9.38,0.38,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0047,Completed,12.38,7.88,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0046,Completed,16.5,7.88,15,15,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0035,Completed,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0043,Completed,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0520,Completed,5.25,7.88,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0042,Completed,6.75,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0236,Completed,3,15.75,15,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0854,Completed,4.13,7.88,7.5,7.13,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0553,,,,,,,,,,,,,,,,,,
Contracted Hours,,,176,168,160,160,184,160,160,176,168,184,176,168,176,160,168,160
Allocated Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,11,10.5,10,10,11.5,10,10,11,10.5,11.5,11,10.5,11,10,10.5,10
Technical,,Completed,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0770,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,24.15,13.85,11.7,19.8,24.15,10.28,1.5,0.6,0,0,0,0,0,0,0,0
Remaining,,,140.85,143.65,138.3,130.2,148.35,139.72,148.5,164.4,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0227,Completed,0,0,11.7,19.5,22.43,8.78,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0199,Completed,7.65,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
