Employee,LEVEL-01,LEVEL-02,LEVEL-03
EMP_0499,DEPT_02,Grade_1.4,LVL_03
EMP_0500,DEPT_03,Grade_1.3,LVL_04
EMP_0501,DEPT_03,Grade_1.2,LVL_03
EMP_0502,DEPT_02,Grade_1.2,LVL_03
EMP_0503,DEPT_03,Grade_1.4,LVL_01
EMP_0504,DEPT_02,Grade_1.4,LVL_01
EMP_0505,DEPT_02,Grade_1.4,LVL_04
EMP_0506,DEPT_02,Grade_1.4,LVL_02
EMP_0507,DEPT_03,Grade_1.4,LVL_03
EMP_0508,DEPT_03,Grade_1.4,LVL_01
EMP_0509,DEPT_03,Grade_1.4,LVL_01
EMP_0510,DEPT_03,Grade_1.4,LVL_02
EMP_0511,DEPT_03,Grade_1.3,LVL_02
EMP_0512,DEPT_02,Grade_1.2,LVL_02
EMP_0513,DEPT_01,Grade_1.2,LVL_04
EMP_0514,DEPT_02,Grade_1.2,LVL_01
EMP_0515,DEPT_02,Grade_1.3,LVL_04
EMP_0516,DEPT_02,Grade_1.3,LVL_03
EMP_0517,DEPT_01,Grade_1.3,LVL_03
EMP_0518,DEPT_03,Grade_1.3,LVL_02
EMP_0519,DEPT_02,Grade_1.2,LVL_02
EMP_0520,DEPT_03,Grade_1.4,LVL_01
EMP_0521,DEPT_01,Grade_1.3,LVL_01
EMP_0522,DEPT_03,Grade_1.4,LVL_02
EMP_0523,DEPT_01,Grade_1.3,LVL_04
EMP_0524,DEPT_02,Grade_1.4,LVL_01
EMP_0525,DEPT_02,Grade_1.3,LVL_04
EMP_0526,DEPT_02,Grade_1.3,LVL_01
EMP_0527,DEPT_03,Grade_1.3,LVL_04
EMP_0528,DEPT_01,Grade_1.4,LVL_04
EMP_0529,DEPT_03,Grade_1.4,LVL_04
EMP_0530,DEPT_03,Grade_1.4,LVL_01
EMP_0531,DEPT_01,Grade_1.2,LVL_01
EMP_0532,DEPT_01,Grade_1.3,LVL_04
EMP_0533,DEPT_02,Grade_1.4,LVL_02
EMP_0534,DEPT_02,Grade_1.3,LVL_03
EMP_0535,DEPT_01,Grade_1.2,LVL_04
EMP_0536,DEPT_03,Grade_1.3,LVL_02
EMP_0537,DEPT_02,Grade_1.4,LVL_01
EMP_0538,DEPT_02,Grade_1.4,LVL_03
EMP_0539,DEPT_01,Grade_1.2,LVL_01
EMP_0540,DEPT_02,Grade_1.3,LVL_01
EMP_0541,DEPT_01,Grade_1.4,LVL_02
EMP_0542,DEPT_01,Grade_1.4,LVL_03
EMP_0543,DEPT_01,Grade_1.3,LVL_04
EMP_0544,DEPT_03,Grade_1.4,LVL_04
EMP_0545,DEPT_03,Grade_1.3,LVL_03
EMP_0546,DEPT_02,Grade_1.4,LVL_04
EMP_0547,DEPT_01,Grade_1.3,LVL_03
EMP_0548,DEPT_03,Grade_1.4,LVL_03
EMP_0549,DEPT_02,Grade_1.3,LVL_04
EMP_0550,DEPT_03,Grade_1.2,LVL_02
EMP_0551,DEPT_01,Grade_1.3,LVL_03
EMP_0552,DEPT_03,Grade_1.4,LVL_03
EMP_0553,DEPT_01,Grade_1.2,LVL_04
EMP_0554,DEPT_03,Grade_1.2,LVL_01
EMP_0555,DEPT_01,Grade_1.2,LVL_03
EMP_0556,DEPT_02,Grade_1.2,LVL_03
EMP_0557,DEPT_03,Grade_1.4,LVL_04
EMP_0558,DEPT_02,Grade_1.2,LVL_01
EMP_0559,DEPT_01,Grade_1.3,LVL_03
EMP_0560,DEPT_02,Grade_1.2,LVL_03
EMP_0561,DEPT_01,Grade_1.3,LVL_04
EMP_0562,DEPT_01,Grade_1.2,LVL_02
EMP_0563,DEPT_01,Grade_1.4,LVL_02
EMP_0564,DEPT_01,Grade_1.4,LVL_03
EMP_0565,DEPT_02,Grade_1.3,LVL_03
EMP_0566,DEPT_03,Grade_1.4,LVL_03
EMP_0567,DEPT_01,Grade_1.3,LVL_02
EMP_0568,DEPT_01,Grade_1.2,LVL_03
EMP_0569,DEPT_01,Grade_1.2,LVL_03
EMP_0570,DEPT_03,Grade_1.3,LVL_02
EMP_0571,DEPT_02,Grade_1.4,LVL_01
EMP_0572,DEPT_02,Grade_1.2,LVL_02
EMP_0573,DEPT_01,Grade_1.3,LVL_02
EMP_0574,DEPT_03,Grade_1.3,LVL_02
EMP_0575,DEPT_01,Grade_1.3,LVL_02
EMP_0576,DEPT_03,Grade_1.2,LVL_02
EMP_0577,DEPT_03,Grade_1.3,LVL_02
EMP_0578,DEPT_01,Grade_1.3,LVL_02
EMP_0579,DEPT_01,Grade_1.3,LVL_02
EMP_0580,DEPT_02,Grade_1.4,LVL_02
EMP_0581,DEPT_01,Grade_1.2,LVL_02
EMP_0582,DEPT_03,Grade_1.4,LVL_04
EMP_0583,DEPT_03,Grade_1.3,LVL_02
EMP_0584,DEPT_02,Grade_1.2,LVL_02
EMP_0585,DEPT_03,Grade_1.3,LVL_03
EMP_0586,DEPT_03,Grade_1.3,LVL_04
EMP_0587,DEPT_03,Grade_1.2,LVL_01
EMP_0588,DEPT_02,Grade_1.3,LVL_02
EMP_0589,DEPT_01,Grade_1.3,LVL_03
EMP_0590,DEPT_01,Grade_1.4,LVL_01
EMP_0591,DEPT_02,Grade_1.3,LVL_03
EMP_0592,DEPT_03,Grade_1.4,LVL_04
EMP_0593,DEPT_01,Grade_1.2,LVL_03
EMP_0594,DEPT_03,Grade_1.4,LVL_04
EMP_0595,DEPT_02,Grade_1.3,LVL_01
EMP_0596,DEPT_03,Grade_1.2,LVL_01
EMP_0597,DEPT_03,Grade_1.4,LVL_04
EMP_0598,DEPT_02,Grade_1.4,LVL_02
EMP_0599,DEPT_02,Grade_1.3,LVL_01
EMP_0600,DEPT_01,Grade_1.2,LVL_03
EMP_0601,DEPT_01,Grade_1.2,LVL_02
EMP_0602,DEPT_01,Grade_1.4,LVL_04
EMP_0603,DEPT_03,Grade_1.2,LVL_02
EMP_0604,DEPT_01,Grade_1.2,LVL_04
EMP_0605,DEPT_01,Grade_1.2,LVL_04
EMP_0606,DEPT_02,Grade_1.3,LVL_02
EMP_0607,DEPT_02,Grade_1.4,LVL_03
EMP_0608,DEPT_01,Grade_1.3,LVL_01
EMP_0609,DEPT_02,Grade_1.2,LVL_04
EMP_0610,DEPT_03,Grade_1.2,LVL_03
EMP_0611,DEPT_01,Grade_1.3,LVL_01
EMP_0612,DEPT_01,Grade_1.3,LVL_01
EMP_0613,DEPT_01,Grade_1.2,LVL_04
EMP_0614,DEPT_01,Grade_1.3,LVL_03
EMP_0615,DEPT_01,Grade_1.3,LVL_02
EMP_0616,DEPT_02,Grade_1.4,LVL_01
EMP_0617,DEPT_03,Grade_1.3,LVL_04
EMP_0618,DEPT_01,Grade_1.2,LVL_01
EMP_0619,DEPT_02,Grade_1.2,LVL_02
EMP_0620,DEPT_01,Grade_1.4,LVL_02
EMP_0621,DEPT_03,Grade_1.4,LVL_03
EMP_0622,DEPT_02,Grade_1.4,LVL_03
EMP_0623,DEPT_01,Grade_1.3,LVL_02
EMP_0624,DEPT_03,Grade_1.2,LVL_03
EMP_0625,DEPT_03,Grade_1.2,LVL_01
EMP_0626,DEPT_02,Grade_1.2,LVL_01
EMP_0627,DEPT_03,Grade_1.3,LVL_04
EMP_0628,DEPT_02,Grade_1.2,LVL_03
EMP_0629,DEPT_01,Grade_1.3,LVL_04
EMP_0630,DEPT_01,Grade_1.2,LVL_04
EMP_0631,DEPT_02,Grade_1.2,LVL_03
EMP_0632,DEPT_02,Grade_1.3,LVL_01
EMP_0633,DEPT_03,Grade_1.3,LVL_03
EMP_0634,DEPT_01,Grade_1.3,LVL_01
EMP_0635,DEPT_02,Grade_1.2,LVL_03
EMP_0636,DEPT_03,Grade_1.3,LVL_01
EMP_0637,DEPT_02,Grade_1.3,LVL_02
EMP_0638,DEPT_02,Grade_1.2,LVL_01
EMP_0639,DEPT_03,Grade_1.3,LVL_03
EMP_0640,DEPT_02,Grade_1.4,LVL_01
EMP_0641,DEPT_02,Grade_1.4,LVL_04
EMP_0642,DEPT_01,Grade_1.4,LVL_01
EMP_0643,DEPT_01,Grade_1.4,LVL_01
EMP_0644,DEPT_03,Grade_1.2,LVL_01
EMP_0645,DEPT_03,Grade_1.2,LVL_03
EMP_0646,DEPT_02,Grade_1.2,LVL_04
EMP_0647,DEPT_02,Grade_1.2,LVL_03
EMP_0648,DEPT_02,Grade_1.3,LVL_03
EMP_0649,DEPT_01,Grade_1.4,LVL_01
EMP_0650,DEPT_02,Grade_1.3,LVL_01
EMP_0651,DEPT_01,Grade_1.3,LVL_01
EMP_0652,DEPT_01,Grade_1.3,LVL_02
EMP_0653,DEPT_02,Grade_1.4,LVL_01
EMP_0654,DEPT_01,Grade_1.3,LVL_04
EMP_0655,DEPT_02,Grade_1.4,LVL_01
EMP_0656,DEPT_01,Grade_1.4,LVL_04
EMP_0657,DEPT_03,Grade_1.2,LVL_02
EMP_0658,DEPT_01,Grade_1.3,LVL_01
EMP_0659,DEPT_01,Grade_1.4,LVL_03
EMP_0660,DEPT_03,Grade_1.2,LVL_01
EMP_0661,DEPT_01,Grade_1.2,LVL_04
EMP_0662,DEPT_01,Grade_1.4,LVL_04
EMP_0663,DEPT_03,Grade_1.3,LVL_03
EMP_0664,DEPT_02,Grade_1.2,LVL_02
EMP_0665,DEPT_03,Grade_1.4,LVL_01
EMP_0666,DEPT_03,Grade_1.4,LVL_03
EMP_0667,DEPT_02,Grade_1.4,LVL_01
EMP_0668,DEPT_01,Grade_1.4,LVL_01
EMP_0669,DEPT_01,Grade_1.4,LVL_01
EMP_0670,DEPT_03,Grade_1.2,LVL_03
EMP_0671,DEPT_01,Grade_1.3,LVL_04
EMP_0672,DEPT_02,Grade_1.2,LVL_03
EMP_0673,DEPT_03,Grade_1.3,LVL_04
EMP_0674,DEPT_03,Grade_1.3,LVL_04
EMP_0675,DEPT_03,Grade_1.4,LVL_03
EMP_0676,DEPT_02,Grade_1.4,LVL_02
EMP_0677,DEPT_01,Grade_1.4,LVL_02
EMP_0678,DEPT_01,Grade_1.4,LVL_02
EMP_0679,DEPT_02,Grade_1.2,LVL_04
EMP_0680,DEPT_03,Grade_1.4,LVL_01
EMP_0681,DEPT_01,Grade_1.4,LVL_01
EMP_0682,DEPT_02,Grade_1.3,LVL_03
EMP_0683,DEPT_01,Grade_1.3,LVL_03
EMP_0684,DEPT_03,Grade_1.2,LVL_03
EMP_0685,DEPT_01,Grade_1.4,LVL_01
EMP_0686,DEPT_02,Grade_1.3,LVL_03
EMP_0687,DEPT_01,Grade_1.3,LVL_01
EMP_0688,DEPT_01,Grade_1.3,LVL_01
EMP_0689,DEPT_02,Grade_1.4,LVL_02
EMP_0690,DEPT_02,Grade_1.2,LVL_03
EMP_0691,DEPT_03,Grade_1.4,LVL_02
EMP_0692,DEPT_01,Grade_1.3,LVL_01
EMP_0693,DEPT_02,Grade_1.3,LVL_01
EMP_0694,DEPT_02,Grade_1.2,LVL_02
EMP_0695,DEPT_01,Grade_1.3,LVL_01
EMP_0696,DEPT_03,Grade_1.2,LVL_04
EMP_0697,DEPT_01,Grade_1.3,LVL_01
EMP_0698,DEPT_01,Grade_1.4,LVL_02
EMP_0699,DEPT_02,Grade_1.2,LVL_02
EMP_0700,DEPT_03,Grade_1.4,LVL_04
EMP_0701,DEPT_03,Grade_1.3,LVL_02
EMP_0702,DEPT_03,Grade_1.4,LVL_03
EMP_0703,DEPT_03,Grade_1.4,LVL_02
EMP_0704,DEPT_03,Grade_1.2,LVL_01
EMP_0705,DEPT_03,Grade_1.4,LVL_01
EMP_0706,DEPT_02,Grade_1.3,LVL_03
EMP_0707,DEPT_03,Grade_1.3,LVL_03
EMP_0708,DEPT_01,Grade_1.3,LVL_02
EMP_0709,DEPT_02,Grade_1.2,LVL_04
EMP_0710,DEPT_01,Grade_1.2,LVL_04
EMP_0711,DEPT_02,Grade_1.3,LVL_04
EMP_0712,DEPT_02,Grade_1.4,LVL_03
EMP_0713,DEPT_03,Grade_1.3,LVL_01
EMP_0714,DEPT_02,Grade_1.2,LVL_03
EMP_0715,DEPT_03,Grade_1.3,LVL_03
EMP_0716,DEPT_01,Grade_1.3,LVL_02
EMP_0717,DEPT_03,Grade_1.3,LVL_02
EMP_0718,DEPT_01,Grade_1.4,LVL_03
EMP_0719,DEPT_03,Grade_1.2,LVL_01
EMP_0720,DEPT_01,Grade_1.2,LVL_02
EMP_0721,DEPT_03,Grade_1.2,LVL_04
EMP_0722,DEPT_01,Grade_1.4,LVL_01
EMP_0723,DEPT_01,Grade_1.4,LVL_03
EMP_0724,DEPT_02,Grade_1.2,LVL_03
EMP_0725,DEPT_02,Grade_1.4,LVL_01
EMP_0726,DEPT_02,Grade_1.3,LVL_01
EMP_0727,DEPT_01,Grade_1.2,LVL_04
EMP_0728,DEPT_03,Grade_1.2,LVL_02
EMP_0729,DEPT_03,Grade_1.2,LVL_02
EMP_0730,DEPT_01,Grade_1.4,LVL_01
EMP_0731,DEPT_01,Grade_1.3,LVL_04
EMP_0732,DEPT_03,Grade_1.3,LVL_01
EMP_0733,DEPT_01,Grade_1.4,LVL_01
EMP_0734,DEPT_03,Grade_1.4,LVL_04
EMP_0735,DEPT_02,Grade_1.4,LVL_04
EMP_0736,DEPT_03,Grade_1.3,LVL_01
EMP_0737,DEPT_01,Grade_1.4,LVL_04
EMP_0738,DEPT_02,Grade_1.4,LVL_02
EMP_0739,DEPT_03,Grade_1.4,LVL_04
EMP_0740,DEPT_03,Grade_1.3,LVL_01
EMP_0741,DEPT_02,Grade_1.3,LVL_01
EMP_0742,DEPT_01,Grade_1.4,LVL_03
EMP_0743,DEPT_02,Grade_1.4,LVL_04
EMP_0744,DEPT_01,Grade_1.3,LVL_01
EMP_0745,DEPT_02,Grade_1.2,LVL_04
EMP_0746,DEPT_03,Grade_1.3,LVL_04
EMP_0747,DEPT_03,Grade_1.4,LVL_02
EMP_0748,DEPT_02,Grade_1.4,LVL_02
EMP_0749,DEPT_01,Grade_1.4,LVL_03
EMP_0750,DEPT_02,Grade_1.2,LVL_04
EMP_0751,DEPT_02,Grade_1.2,LVL_02
EMP_0752,DEPT_02,Grade_1.3,LVL_04
EMP_0753,DEPT_02,Grade_1.3,LVL_02
EMP_0754,DEPT_03,Grade_1.3,LVL_03
EMP_0755,DEPT_01,Grade_1.3,LVL_03
EMP_0756,DEPT_02,Grade_1.3,LVL_02
EMP_0757,DEPT_02,Grade_1.3,LVL_02
EMP_0758,DEPT_03,Grade_1.4,LVL_01
EMP_0759,DEPT_01,Grade_1.3,LVL_03
EMP_0760,DEPT_03,Grade_1.4,LVL_04
EMP_0761,DEPT_01,Grade_1.3,LVL_02
EMP_0762,DEPT_01,Grade_1.2,LVL_02
EMP_0763,DEPT_01,Grade_1.4,LVL_01
EMP_0764,DEPT_02,Grade_1.3,LVL_04
EMP_0765,DEPT_01,Grade_1.2,LVL_04
EMP_0766,DEPT_02,Grade_1.2,LVL_03
EMP_0767,DEPT_01,Grade_1.2,LVL_03
EMP_0768,DEPT_01,Grade_1.2,LVL_02
EMP_0769,DEPT_02,Grade_1.2,LVL_03
EMP_0770,DEPT_02,Grade_1.4,LVL_01
EMP_0771,DEPT_02,Grade_1.2,LVL_01
EMP_0772,DEPT_03,Grade_1.4,LVL_02
EMP_0773,DEPT_01,Grade_1.3,LVL_04
EMP_0774,DEPT_03,Grade_1.2,LVL_02
EMP_0775,DEPT_03,Grade_1.4,LVL_01
EMP_0776,DEPT_01,Grade_1.3,LVL_04
EMP_0777,DEPT_03,Grade_1.3,LVL_01
EMP_0778,DEPT_01,Grade_1.2,LVL_02
EMP_0779,DEPT_01,Grade_1.2,LVL_03
EMP_0780,DEPT_01,Grade_1.2,LVL_01
EMP_0781,DEPT_02,Grade_1.2,LVL_02
EMP_0782,DEPT_03,Grade_1.2,LVL_03
EMP_0783,DEPT_01,Grade_1.3,LVL_01
EMP_0784,DEPT_03,Grade_1.4,LVL_01
EMP_0785,DEPT_03,Grade_1.4,LVL_01
EMP_0786,DEPT_01,Grade_1.2,LVL_04
EMP_0787,DEPT_03,Grade_1.4,LVL_02
EMP_0788,DEPT_03,Grade_1.4,LVL_03
EMP_0789,DEPT_03,Grade_1.3,LVL_03
EMP_0790,DEPT_03,Grade_1.2,LVL_04
EMP_0791,DEPT_02,Grade_1.3,LVL_01
EMP_0792,DEPT_01,Grade_1.3,LVL_03
EMP_0793,DEPT_02,Grade_1.3,LVL_01
EMP_0794,DEPT_01,Grade_1.4,LVL_04
EMP_0795,DEPT_01,Grade_1.4,LVL_03
EMP_0796,DEPT_03,Grade_1.4,LVL_04
EMP_0797,DEPT_01,Grade_1.2,LVL_03
EMP_0798,DEPT_03,Grade_1.2,LVL_02
EMP_0799,DEPT_03,Grade_1.3,LVL_04
EMP_0800,DEPT_03,Grade_1.3,LVL_04
EMP_0801,DEPT_03,Grade_1.3,LVL_01
EMP_0802,DEPT_03,Grade_1.4,LVL_02
EMP_0803,DEPT_02,Grade_1.3,LVL_01
EMP_0804,DEPT_03,Grade_1.4,LVL_01
EMP_0805,DEPT_03,Grade_1.3,LVL_03
EMP_0806,DEPT_01,Grade_1.3,LVL_04
EMP_0807,DEPT_01,Grade_1.2,LVL_04
EMP_0808,DEPT_03,Grade_1.4,LVL_04
EMP_0809,DEPT_01,Grade_1.3,LVL_03
EMP_0810,DEPT_01,Grade_1.2,LVL_03
EMP_0811,DEPT_02,Grade_1.2,LVL_04
EMP_0812,DEPT_01,Grade_1.3,LVL_02
EMP_0813,DEPT_02,Grade_1.2,LVL_03
EMP_0814,DEPT_03,Grade_1.4,LVL_02
EMP_0815,DEPT_03,Grade_1.2,LVL_03
EMP_0816,DEPT_01,Grade_1.2,LVL_04
EMP_0817,DEPT_02,Grade_1.3,LVL_03
EMP_0818,DEPT_03,Grade_1.2,LVL_01
EMP_0819,DEPT_02,Grade_1.2,LVL_01
EMP_0820,DEPT_02,Grade_1.3,LVL_03
EMP_0821,DEPT_03,Grade_1.4,LVL_01
EMP_0822,DEPT_02,Grade_1.2,LVL_02
EMP_0823,DEPT_02,Grade_1.4,LVL_03
EMP_0824,DEPT_02,Grade_1.4,LVL_02
EMP_0825,DEPT_01,Grade_1.4,LVL_04
EMP_0826,DEPT_03,Grade_1.2,LVL_03
EMP_0827,DEPT_03,Grade_1.4,LVL_03
EMP_0828,DEPT_02,Grade_1.2,LVL_03
EMP_0829,DEPT_01,Grade_1.2,LVL_04
EMP_0830,DEPT_01,Grade_1.2,LVL_02
EMP_0831,DEPT_01,Grade_1.2,LVL_03
EMP_0832,DEPT_03,Grade_1.4,LVL_02
EMP_0833,DEPT_02,Grade_1.3,LVL_03
EMP_0834,DEPT_03,Grade_1.2,LVL_03
EMP_0835,DEPT_01,Grade_1.3,LVL_04
EMP_0836,DEPT_03,Grade_1.4,LVL_01
EMP_0837,DEPT_03,Grade_1.3,LVL_01
EMP_0838,DEPT_01,Grade_1.4,LVL_03
EMP_0839,DEPT_02,Grade_1.2,LVL_01
EMP_0840,DEPT_02,Grade_1.4,LVL_01
EMP_0841,DEPT_01,Grade_1.3,LVL_02
EMP_0842,DEPT_02,Grade_1.2,LVL_04
EMP_0843,DEPT_02,Grade_1.4,LVL_02
EMP_0844,DEPT_01,Grade_1.4,LVL_04
EMP_0845,DEPT_01,Grade_1.2,LVL_01
EMP_0846,DEPT_02,Grade_1.2,LVL_03
EMP_0847,DEPT_01,Grade_1.2,LVL_04
EMP_0848,DEPT_01,Grade_1.4,LVL_02
EMP_0849,DEPT_01,Grade_1.2,LVL_02
EMP_0850,DEPT_02,Grade_1.2,LVL_03
EMP_0851,DEPT_02,Grade_1.2,LVL_03
EMP_0852,DEPT_03,Grade_1.3,LVL_02
EMP_0853,DEPT_03,Grade_1.3,LVL_04
EMP_0854,DEPT_02,Grade_1.2,LVL_01
EMP_0855,DEPT_03,Grade_1.4,LVL_02
EMP_0856,DEPT_03,Grade_1.4,LVL_02
EMP_0857,DEPT_03,Grade_1.4,LVL_02
EMP_0858,DEPT_03,Grade_1.3,LVL_01
EMP_0859,DEPT_03,Grade_1.4,LVL_01
EMP_0860,DEPT_02,Grade_1.4,LVL_02
EMP_0861,DEPT_02,Grade_1.2,LVL_01
EMP_0862,DEPT_01,Grade_1.3,LVL_01
EMP_0863,DEPT_01,Grade_1.3,LVL_04
EMP_0864,DEPT_03,Grade_1.4,LVL_02
EMP_0865,DEPT_01,Grade_1.2,LVL_03
EMP_0866,DEPT_03,Grade_1.4,LVL_01
EMP_0867,DEPT_02,Grade_1.2,LVL_01
EMP_0868,DEPT_01,Grade_1.3,LVL_02
EMP_0869,DEPT_03,Grade_1.2,LVL_03
EMP_0870,DEPT_02,Grade_1.3,LVL_04
EMP_0871,DEPT_01,Grade_1.3,LVL_02
EMP_0872,DEPT_03,Grade_1.2,LVL_01
EMP_0873,DEPT_03,Grade_1.2,LVL_01
EMP_0874,DEPT_01,Grade_1.4,LVL_02
EMP_0875,DEPT_02,Grade_1.3,LVL_01
EMP_0876,DEPT_01,Grade_1.4,LVL_01
EMP_0877,DEPT_02,Grade_1.4,LVL_04
EMP_0878,DEPT_01,Grade_1.2,LVL_01
EMP_0879,DEPT_01,Grade_1.4,LVL_04
EMP_0880,DEPT_01,Grade_1.3,LVL_01
EMP_0881,DEPT_01,Grade_1.2,LVL_02
EMP_0882,DEPT_02,Grade_1.3,LVL_04
EMP_0883,DEPT_02,Grade_1.4,LVL_01
EMP_0884,DEPT_03,Grade_1.3,LVL_04
EMP_0885,DEPT_01,Grade_1.2,LVL_02
EMP_0886,DEPT_01,Grade_1.2,LVL_01
EMP_0887,DEPT_02,Grade_1.4,LVL_01
EMP_0888,DEPT_01,Grade_1.2,LVL_04
EMP_0889,DEPT_02,Grade_1.4,LVL_02
EMP_0890,DEPT_01,Grade_1.4,LVL_03
EMP_0891,DEPT_01,Grade_1.3,LVL_03
EMP_0892,DEPT_01,Grade_1.3,LVL_01
EMP_0893,DEPT_03,Grade_1.4,LVL_02
EMP_0894,DEPT_02,Grade_1.4,LVL_01
EMP_0895,DEPT_01,Grade_1.4,LVL_01
EMP_0896,DEPT_02,Grade_1.4,LVL_01
EMP_0897,DEPT_03,Grade_1.4,LVL_02
EMP_0898,DEPT_03,Grade_1.4,LVL_03
EMP_0899,DEPT_02,Grade_1.4,LVL_02
EMP_0900,DEPT_02,Grade_1.4,LVL_02
EMP_0901,DEPT_01,Grade_1.2,LVL_03
EMP_0902,DEPT_03,Grade_1.4,LVL_03
EMP_0903,DEPT_01,Grade_1.2,LVL_04
EMP_0904,DEPT_01,Grade_1.4,LVL_04
EMP_0905,DEPT_03,Grade_1.4,LVL_03
EMP_0906,DEPT_02,Grade_1.4,LVL_01
EMP_0907,DEPT_02,Grade_1.3,LVL_04
EMP_0908,DEPT_01,Grade_1.3,LVL_04
EMP_0909,DEPT_02,Grade_1.3,LVL_02
EMP_0910,DEPT_01,Grade_1.4,LVL_01
EMP_0911,DEPT_02,Grade_1.4,LVL_01
EMP_0912,DEPT_02,Grade_1.3,LVL_02
EMP_0913,DEPT_01,Grade_1.3,LVL_03
EMP_0914,DEPT_03,Grade_1.4,LVL_03
EMP_0915,DEPT_02,Grade_1.2,LVL_04
EMP_0916,DEPT_03,Grade_1.3,LVL_02
EMP_0917,DEPT_03,Grade_1.2,LVL_02
EMP_0918,DEPT_01,Grade_1.3,LVL_02
EMP_0919,DEPT_02,Grade_1.3,LVL_02
EMP_0920,DEPT_03,Grade_1.2,LVL_04
EMP_0921,DEPT_01,Grade_1.3,LVL_04
EMP_0922,DEPT_03,Grade_1.3,LVL_04
EMP_0923,DEPT_02,Grade_1.3,LVL_01
EMP_0924,DEPT_01,Grade_1.4,LVL_02
EMP_0925,DEPT_03,Grade_1.2,LVL_03
EMP_0926,DEPT_03,Grade_1.2,LVL_02
EMP_0927,DEPT_03,Grade_1.3,LVL_03
EMP_0928,DEPT_02,Grade_1.4,LVL_04
EMP_0929,DEPT_01,Grade_1.3,LVL_04
EMP_0930,DEPT_01,Grade_1.3,LVL_03
EMP_0931,DEPT_03,Grade_1.3,LVL_03
EMP_0932,DEPT_01,Grade_1.2,LVL_04
EMP_0933,DEPT_01,Grade_1.2,LVL_01
EMP_0934,DEPT_01,Grade_1.3,LVL_01
EMP_0935,DEPT_03,Grade_1.3,LVL_02
EMP_0936,DEPT_01,Grade_1.3,LVL_02
EMP_0937,DEPT_02,Grade_1.4,LVL_02
EMP_0938,DEPT_02,Grade_1.3,LVL_02
EMP_0939,DEPT_03,Grade_1.3,LVL_02
EMP_0940,DEPT_03,Grade_1.4,LVL_03
EMP_0941,DEPT_01,Grade_1.2,LVL_03
EMP_0942,DEPT_02,Grade_1.2,LVL_02
EMP_0943,DEPT_03,Grade_1.2,LVL_04
EMP_0944,DEPT_01,Grade_1.4,LVL_02
EMP_0945,DEPT_02,Grade_1.4,LVL_02
EMP_0946,DEPT_02,Grade_1.3,LVL_01
EMP_0947,DEPT_02,Grade_1.2,LVL_01
EMP_0948,DEPT_02,Grade_1.4,LVL_04
EMP_0949,DEPT_02,Grade_1.2,LVL_03
EMP_0950,DEPT_01,Grade_1.3,LVL_03
EMP_0951,DEPT_03,Grade_1.2,LVL_04
EMP_0952,DEPT_01,Grade_1.2,LVL_03
EMP_0953,DEPT_01,Grade_1.4,LVL_01
EMP_0954,DEPT_02,Grade_1.3,LVL_03
EMP_0955,DEPT_01,Grade_1.4,LVL_03
EMP_0956,DEPT_02,Grade_1.2,LVL_01
EMP_0957,DEPT_03,Grade_1.2,LVL_01
EMP_0958,DEPT_03,Grade_1.4,LVL_02
EMP_0959,DEPT_03,Grade_1.2,LVL_04
EMP_0960,DEPT_01,Grade_1.3,LVL_02
EMP_0961,DEPT_03,Grade_1.2,LVL_04
EMP_0962,DEPT_03,Grade_1.4,LVL_04
EMP_0963,DEPT_02,Grade_1.3,LVL_04
EMP_0964,DEPT_02,Grade_1.2,LVL_02
EMP_0965,DEPT_02,Grade_1.3,LVL_03
EMP_0966,DEPT_02,Grade_1.4,LVL_03
EMP_0967,DEPT_02,Grade_1.2,LVL_02
EMP_0968,DEPT_01,Grade_1.2,LVL_02
EMP_0969,DEPT_03,Grade_1.4,LVL_02
EMP_0970,DEPT_03,Grade_1.4,LVL_03
EMP_0971,DEPT_02,Grade_1.4,LVL_04
EMP_0972,DEPT_02,Grade_1.4,LVL_03
EMP_0973,DEPT_01,Grade_1.2,LVL_01
EMP_0974,DEPT_03,Grade_1.3,LVL_04
EMP_0975,DEPT_01,Grade_1.2,LVL_01
EMP_0976,DEPT_02,Grade_1.2,LVL_04
EMP_0977,DEPT_03,Grade_1.2,LVL_04
EMP_0978,DEPT_03,Grade_1.2,LVL_04
EMP_0979,DEPT_02,Grade_1.3,LVL_04
EMP_0980,DEPT_03,Grade_1.2,LVL_01
EMP_0981,DEPT_02,Grade_1.4,LVL_01
EMP_0982,DEPT_01,Grade_1.3,LVL_04
EMP_0983,DEPT_01,Grade_1.3,LVL_04
EMP_0984,DEPT_02,Grade_1.4,LVL_04
EMP_0985,DEPT_03,Grade_1.2,LVL_02
EMP_0986,DEPT_01,Grade_1.2,LVL_03
EMP_0987,DEPT_02,Grade_1.4,LVL_01
EMP_0988,DEPT_01,Grade_1.2,LVL_04
EMP_0989,DEPT_03,Grade_1.3,LVL_04
EMP_0990,DEPT_03,Grade_1.2,LVL_02
EMP_0991,DEPT_03,Grade_1.4,LVL_02
EMP_0992,DEPT_01,Grade_1.4,LVL_04
EMP_0993,DEPT_01,Grade_1.3,LVL_04
EMP_0994,DEPT_03,Grade_1.3,LVL_02
EMP_0995,DEPT_03,Grade_1.4,LVL_02
EMP_0996,DEPT_03,Grade_1.3,LVL_01
EMP_0997,DEPT_02,Grade_1.3,LVL_04
